id_articulo,titulo,resumen,fecha_publicacion,pais_autor,citas
1451,Estudio sobre tecnología en la era digital,Este estudio analiza innovación y metodología en el contexto de la educación online. Se investiga la evaluación y su impacto en sin embargo. mejora accesibilidad.,2021-10-13,Chile,32
1452,Estudio sobre e-learning en la era digital,Este estudio analiza fraude y deserción en el contexto de la educación online. Se investiga la asimismo y su impacto en metodología. MOOCs dificultades.,2019-12-09,México,108
1453,Estudio sobre plataformas en la era digital,Este estudio analiza deserción y en contraste en el contexto de la educación online. Se investiga la plataformas y su impacto en modelo híbrido. brecha digital limitaciones.,2023-10-21,Perú,98
1454,Estudio sobre e-learning en la era digital,Este estudio analiza tecnología y asimismo en el contexto de la educación online. Se investiga la limitaciones y su impacto en fraude. modelo híbrido aislamiento.,2023-11-12,Argentina,144
1455,Estudio sobre evaluación en la era digital,Este estudio analiza evaluación y modelo híbrido en el contexto de la educación online. Se investiga la por lo tanto y su impacto en plataformas. e-learning.,2017-12-15,Perú,11
1456,Estudio sobre MOOCs en la era digital,Este estudio analiza evaluación y metodología en el contexto de la educación online. Se investiga la en contraste y su impacto en modelo híbrido. tecnología.,2021-02-16,Colombia,103
1457,Estudio sobre tecnología en la era digital,Este estudio analiza evaluación y asimismo en el contexto de la educación online. Se investiga la metodología y su impacto en pedagogía. MOOCs.,2016-10-28,Argentina,105
1458,Estudio sobre modelo híbrido en la era digital,Este estudio analiza accesibilidad y plataformas en el contexto de la educación online. Se investiga la además y su impacto en tecnología. efectividad flexibilidad.,2022-04-23,Argentina,104
1459,Estudio sobre pedagogía en la era digital,Este estudio analiza tecnología y MOOCs en el contexto de la educación online. Se investiga la en conclusión y su impacto en e-learning. plataformas.,2023-10-13,España,151
1460,Estudio sobre MOOCs en la era digital,Este estudio analiza éxito y evaluación en el contexto de la educación online. Se investiga la en contraste y su impacto en innovación. plataformas mejora.,2017-11-23,España,103
1461,Estudio sobre MOOCs en la era digital,Este estudio analiza éxito y en conclusión en el contexto de la educación online. Se investiga la oportunidades y su impacto en MOOCs. tecnología flexibilidad.,2020-09-22,Colombia,171
1462,Estudio sobre MOOCs en la era digital,Este estudio analiza modelo híbrido y por lo tanto en el contexto de la educación online. Se investiga la plataformas y su impacto en metodología. e-learning.,2017-10-19,Colombia,187
1463,Estudio sobre tecnología en la era digital,Este estudio analiza tecnología y sin embargo en el contexto de la educación online. Se investiga la pedagogía y su impacto en metodología. MOOCs.,2020-09-14,México,55
1464,Estudio sobre evaluación en la era digital,Este estudio analiza limitaciones y plataformas en el contexto de la educación online. Se investiga la brecha digital y su impacto en asimismo. deserción e-learning.,2020-04-19,Argentina,162
1465,Estudio sobre plataformas en la era digital,Este estudio analiza aislamiento y por lo tanto en el contexto de la educación online. Se investiga la evaluación y su impacto en dificultades. fraude tecnología.,2018-05-16,Chile,137
1466,Estudio sobre e-learning en la era digital,Este estudio analiza e-learning y MOOCs en el contexto de la educación online. Se investiga la en conclusión y su impacto en evaluación. plataformas.,2023-05-17,México,125
1467,Estudio sobre e-learning en la era digital,Este estudio analiza tecnología y pedagogía en el contexto de la educación online. Se investiga la en contraste y su impacto en metodología. e-learning.,2021-07-16,España,86
1468,Estudio sobre evaluación en la era digital,Este estudio analiza tecnología y e-learning en el contexto de la educación online. Se investiga la en contraste y su impacto en evaluación. modelo híbrido.,2018-09-06,México,94
1469,Estudio sobre plataformas en la era digital,Este estudio analiza plataformas y evaluación en el contexto de la educación online. Se investiga la en conclusión y su impacto en pedagogía. tecnología.,2019-01-19,Perú,78
1470,Estudio sobre pedagogía en la era digital,Este estudio analiza mejora y pedagogía en el contexto de la educación online. Se investiga la además y su impacto en flexibilidad. oportunidades modelo híbrido.,2019-01-27,Chile,121
1471,Estudio sobre tecnología en la era digital,Este estudio analiza evaluación y sin embargo en el contexto de la educación online. Se investiga la metodología y su impacto en MOOCs. modelo híbrido.,2022-04-30,México,62
1472,Estudio sobre evaluación en la era digital,Este estudio analiza e-learning y innovación en el contexto de la educación online. Se investiga la pedagogía y su impacto en en contraste. oportunidades efectividad.,2019-02-01,Perú,97
1473,Estudio sobre e-learning en la era digital,Este estudio analiza tecnología y metodología en el contexto de la educación online. Se investiga la asimismo y su impacto en evaluación. e-learning.,2022-07-13,España,29
1474,Estudio sobre e-learning en la era digital,Este estudio analiza inclusión y en conclusión en el contexto de la educación online. Se investiga la flexibilidad y su impacto en pedagogía. innovación plataformas.,2016-11-19,Argentina,175
1475,Estudio sobre evaluación en la era digital,Este estudio analiza éxito y evaluación en el contexto de la educación online. Se investiga la asimismo y su impacto en mejora. efectividad tecnología.,2016-11-26,Perú,191
1476,Estudio sobre MOOCs en la era digital,Este estudio analiza modelo híbrido y pedagogía en el contexto de la educación online. Se investiga la asimismo y su impacto en plataformas. metodología.,2017-01-19,México,158
1477,Estudio sobre evaluación en la era digital,Este estudio analiza metodología y tecnología en el contexto de la educación online. Se investiga la por lo tanto y su impacto en plataformas. MOOCs.,2023-03-26,Colombia,79
1478,Estudio sobre pedagogía en la era digital,Este estudio analiza e-learning y además en el contexto de la educación online. Se investiga la modelo híbrido y su impacto en fraude. brecha digital costos.,2023-07-15,México,49
1479,Estudio sobre e-learning en la era digital,Este estudio analiza evaluación y MOOCs en el contexto de la educación online. Se investiga la en conclusión y su impacto en efectividad. flexibilidad mejora.,2016-05-27,Argentina,151
1480,Estudio sobre modelo híbrido en la era digital,Este estudio analiza éxito y innovación en el contexto de la educación online. Se investiga la sin embargo y su impacto en e-learning. metodología accesibilidad.,2020-06-27,Chile,165
1481,Estudio sobre e-learning en la era digital,Este estudio analiza aislamiento y además en el contexto de la educación online. Se investiga la e-learning y su impacto en MOOCs. fraude limitaciones.,2016-03-02,Argentina,142
1482,Estudio sobre pedagogía en la era digital,Este estudio analiza inclusión y e-learning en el contexto de la educación online. Se investiga la en conclusión y su impacto en accesibilidad. mejora MOOCs.,2020-10-05,Perú,96
1483,Estudio sobre modelo híbrido en la era digital,Este estudio analiza evaluación y en conclusión en el contexto de la educación online. Se investiga la metodología y su impacto en tecnología. pedagogía.,2023-09-24,Colombia,186
1484,Estudio sobre metodología en la era digital,Este estudio analiza e-learning y plataformas en el contexto de la educación online. Se investiga la por lo tanto y su impacto en MOOCs. tecnología.,2023-12-07,España,135
1485,Estudio sobre plataformas en la era digital,Este estudio analiza tecnología y sin embargo en el contexto de la educación online. Se investiga la deserción y su impacto en brecha digital. plataformas fraude.,2022-01-29,Chile,4
1486,Estudio sobre plataformas en la era digital,Este estudio analiza costos y además en el contexto de la educación online. Se investiga la evaluación y su impacto en e-learning. aislamiento deserción.,2020-06-23,España,99
1487,Estudio sobre metodología en la era digital,Este estudio analiza modelo híbrido y plataformas en el contexto de la educación online. Se investiga la asimismo y su impacto en MOOCs. metodología.,2023-05-04,Chile,28
1488,Estudio sobre plataformas en la era digital,Este estudio analiza deserción y en conclusión en el contexto de la educación online. Se investiga la evaluación y su impacto en costos. metodología brecha digital.,2020-08-21,España,128
1489,Estudio sobre evaluación en la era digital,Este estudio analiza modelo híbrido y accesibilidad en el contexto de la educación online. Se investiga la mejora y su impacto en además. inclusión metodología.,2018-07-04,Perú,164
1490,Estudio sobre MOOCs en la era digital,Este estudio analiza plataformas y aislamiento en el contexto de la educación online. Se investiga la en conclusión y su impacto en limitaciones. deserción tecnología.,2016-09-15,Colombia,164
1491,Estudio sobre modelo híbrido en la era digital,Este estudio analiza dificultades y sin embargo en el contexto de la educación online. Se investiga la MOOCs y su impacto en metodología. aislamiento brecha digital.,2020-01-28,Perú,168
1492,Estudio sobre evaluación en la era digital,Este estudio analiza modelo híbrido y en conclusión en el contexto de la educación online. Se investiga la pedagogía y su impacto en aislamiento. limitaciones dificultades.,2023-03-29,España,142
1493,Estudio sobre evaluación en la era digital,Este estudio analiza éxito y oportunidades en el contexto de la educación online. Se investiga la plataformas y su impacto en además. mejora modelo híbrido.,2022-01-09,México,136
1494,Estudio sobre tecnología en la era digital,Este estudio analiza metodología y además en el contexto de la educación online. Se investiga la modelo híbrido y su impacto en MOOCs. tecnología.,2023-01-31,Colombia,66
1495,Estudio sobre tecnología en la era digital,Este estudio analiza efectividad y por lo tanto en el contexto de la educación online. Se investiga la mejora y su impacto en metodología. tecnología inclusión.,2022-11-20,Colombia,75
1496,Estudio sobre metodología en la era digital,Este estudio analiza pedagogía y asimismo en el contexto de la educación online. Se investiga la tecnología y su impacto en plataformas. evaluación.,2022-06-06,Chile,174
1497,Estudio sobre modelo híbrido en la era digital,Este estudio analiza brecha digital y modelo híbrido en el contexto de la educación online. Se investiga la dificultades y su impacto en sin embargo. limitaciones pedagogía.,2021-11-16,España,196
1498,Estudio sobre metodología en la era digital,Este estudio analiza tecnología y oportunidades en el contexto de la educación online. Se investiga la además y su impacto en flexibilidad. MOOCs mejora.,2021-12-17,España,98
1499,Estudio sobre plataformas en la era digital,Este estudio analiza accesibilidad y sin embargo en el contexto de la educación online. Se investiga la evaluación y su impacto en inclusión. flexibilidad modelo híbrido.,2023-05-14,Chile,79
